site ID,crosval ID,sw,nee,gpp,lai,ave,amp,lst_day,lst_night,brdf1,brdf2,brdf3,brdf4,brdf5,brdf6,brdf7,lc,XGBoost GPP,SVR GPP,RF GPP
4,4,174.14,0.79205,1.3658,0.5735,0.34353384491073,0.87096404300105,284.98,275.6333,0.358466552315609,0.444192439862543,0.35247917383821,0.361213793103448,0.311071896551724,0.153662900188324,0.0679612349914237,0,1.416127,1.47239347661116,1.19190641230329
4,4,222.65,0.71108,2.283,0.9184,0.34353384491073,0.87096404300105,294.9667,279.06,0.0663,0.2125,0.0291,0.0541,0.266,0.2003,0.1049,0,3.2951922,3.54144893156093,3.27686688393912
4,4,287.84,-0.75368,4.3644,1.5041,0.34353384491073,0.87096404300105,301.1933,286.4867,0.0552,0.2281,0.0245,0.0515,0.2795,0.2036,0.1002,0,5.226882,5.08648748179582,5.81454383344785
4,4,238.51,-1.3007,5.8906,1.6755,0.34353384491073,0.87096404300105,301.4133,282.5733,0.0479,0.2559,0.0214,0.052,0.3022,0.2143,0.0969,0,6.057518,5.31656200907801,5.84249875693898
4,4,178.18,-1.2408,5.8017,2.2796,0.34353384491073,0.87096404300105,296.9867,287.1533,0.0434,0.2766,0.0202,0.0516,0.3118,0.2078,0.0896,0,4.979999,4.90904089953392,5.64605305982311
4,4,170.68,-1.582,6.2358,2.5347,0.34353384491073,0.87096404300105,302.5,291.1,0.038,0.2959,0.0175,0.0496,0.32,0.2011,0.0839,0,6.067216,5.03000653738313,5.85646973356678
4,4,134.8,-1.7292,6.0222,2.198,0.34353384491073,0.87096404300105,297.5,279.7733,0.0372,0.3034,0.0173,0.0497,0.326,0.2068,0.0833,0,5.4270425,4.31469975026066,4.68678544148988
4,4,84.113,-1.0526,4.8713,0.2653,0.34353384491073,0.87096404300105,269.10692,273.0133,0.0373,0.2965,0.0173,0.0493,0.3188,0.1999,0.0799,0,3.0529187,2.32590976271072,2.07778802904019
4,4,105.13,-1.3836,4.8381,1.9122,0.34353384491073,0.87096404300105,293.3133,274,0.0391,0.2885,0.0175,0.0498,0.3079,0.1932,0.0801,0,4.462631,3.66288606775358,4.05513668205695
4,4,89.95,-0.037873,4.0114,1.6796,0.34353384491073,0.87096404300105,288.7467,275.6267,0.0418,0.2899,0.0195,0.0516,0.3078,0.1902,0.0782,0,3.5238395,3.26159385593126,3.62533627012315
4,4,58.001,0.94571,2.1061,1.1469,0.34353384491073,0.87096404300105,287.9267,274.72,0.0502,0.2787,0.0232,0.0535,0.3024,0.1834,0.0756,0,2.5193324,2.47424821769551,3.10823708455627
4,4,43.843,1.333,1.1814,0.4959,0.34353384491073,0.87096404300105,285.74,273.6667,0.0551,0.2682,0.0246,0.0533,0.297,0.1808,0.0744,0,2.0365994,1.91861054602993,1.81629791932156
4,4,41.921,1.2336,0.82924,0.3918,0.34353384491073,0.87096404300105,279.86,271.9667,0.358466552315609,0.444192439862543,0.35247917383821,0.361213793103448,0.311071896551724,0.153662900188324,0.0679612349914237,0,0.67522436,1.10169754104482,0.704390311782846
4,4,31.157,1.3372,0.50721,0.702,0.34353384491073,0.87096404300105,281.22,272.5467,0.358466552315609,0.444192439862543,0.35247917383821,0.361213793103448,0.311071896551724,0.153662900188324,0.0679612349914237,0,0.9432144,1.22030988015889,0.704513673556677
11,1,186.64,-0.77319,4.1042,0.5061,0.342539760408044,0.73305814029133,308.2778,286.2467,0.1051,0.2074,0.0538,0.0863,0.2701,0.2819,0.2216,0,2.9046,2.12209049385498,2.29848056333097
11,1,178.61,-1.4696,5.0323,0.6673,0.342539760408044,0.73305814029133,308.0422,286.8711,0.0826,0.2053,0.0413,0.0726,0.2557,0.264,0.2032,0,3.8813157,2.48217401764375,3.52316812679725
11,1,266.01,-1.1253,5.8065,1.1041,0.342539760408044,0.73305814029133,308.0289,290.3578,0.0741,0.2182,0.0384,0.0694,0.2533,0.2445,0.1806,0,4.5670967,3.93529968850176,4.44331002144218
11,1,143.02,-0.49053,4.3321,1.3429,0.342539760408044,0.73305814029133,306.9022,291.5244,0.0704,0.2345,0.0365,0.069,0.2602,0.2403,0.171,0,3.9173539,3.20939451541104,5.14654951433965
11,1,228.56,-1.8379,5.6538,1.4408,0.342539760408044,0.73305814029133,299.0244,284.1911,0.197230729166667,0.298699607329843,0.158525326370757,0.184933507170795,0.282650588235294,0.231084773060029,0.141701041666667,0,5.0022383,2.97898437063778,6.11426546950931
11,1,199.44,-0.15687,4.3001,1.3408,0.342539760408044,0.73305814029133,305.8289,290.9444,0.0588,0.266,0.0301,0.065,0.2787,0.2202,0.1324,0,4.701558,4.66714374678371,5.48889134202506
11,1,182.18,-0.038432,3.8747,1.3041,0.342539760408044,0.73305814029133,301.4578,285.8489,0.0615,0.2624,0.0325,0.0658,0.2797,0.2223,0.1323,0,4.637438,4.22621573526521,5.49849326290452
11,1,142,0.81083,2.8727,0.6388,0.342539760408044,0.73305814029133,294.7644,267.112074204545,0.0608,0.2552,0.0328,0.0656,0.2761,0.2173,0.1294,0,3.1503003,2.96120392410261,3.23787432056295
11,1,106.31,1.0154,2.8963,1.1102,0.342539760408044,0.73305814029133,291.9711,278.1067,0.0556,0.2316,0.0285,0.0604,0.2549,0.2069,0.1197,0,2.825313,2.56153782226643,3.41597769757421
11,1,112.34,-0.013283,2.8734,0.8918,0.342539760408044,0.73305814029133,294.2311,279.7289,0.0532,0.2035,0.0273,0.056,0.2357,0.1992,0.1158,0,2.5267003,2.35274093808565,2.5069342271113
11,1,88.243,0.33922,1.7754,0.5898,0.342539760408044,0.73305814029133,293.56,280.2978,0.0621,0.2065,0.0328,0.062,0.2494,0.2157,0.1286,0,1.7078365,1.64998166728964,2.00102543542535
11,1,66.872,0.35178,1.3705,0.4429,0.342539760408044,0.73305814029133,284.1025,277.3267,0.0669,0.2019,0.035,0.0629,0.2535,0.2282,0.1424,0,1.0804057,1.01250611276959,0.939690088752243
11,1,75.094,0.48529,1.0099,0.3673,0.342539760408044,0.73305814029133,285.6489,272.2978,0.0873,0.1851,0.0452,0.0761,0.2404,0.2349,0.1529,0,1.0428582,0.890345854105727,0.888992703100895
11,1,54.624,0.42283,0.5529,0.1163,0.342539760408044,0.73305814029133,282.009118809524,267.112074204545,0.0763,0.1729,0.0388,0.0665,0.2357,0.2333,0.1561,0,0.7437539,0.642936088952192,0.75291663960523
11,1,66.803,-0.17139,0.52169,0.1959,0.342539760408044,0.73305814029133,274.3778,266.2578,0.0746,0.1478,0.0383,0.0593,0.2133,0.2215,0.1631,0,0.64158064,0.640370079060438,0.511029668041362
11,1,70.546,-0.062298,0.25559,0.2571,0.342539760408044,0.73305814029133,273.2756,264.0667,0.0888,0.1677,0.0465,0.0694,0.2389,0.2458,0.1715,0,0.6294926,0.671638895631016,0.430904678172832
11,1,35.264,0.00084084,0.13388,0.1939,0.342539760408044,0.73305814029133,271.4733,264.3622,0.0932,0.1704,0.0486,0.0723,0.2399,0.244,0.1731,0,0.5439146,0.636071260705418,0.23050758259757
11,1,31.603,0.049994,0.086196,0.1673,0.342539760408044,0.73305814029133,261.98,255.5667,0.0919,0.1649,0.0481,0.0713,0.233,0.231084773060029,0.1783,0,0.53128344,0.62603645571046,0.214569459181585
11,1,26.602,0.052155,0.10157,0.002,0.342539760408044,0.73305814029133,262.2711,257.3725,0.197230729166667,0.298699607329843,0.158525326370757,0.184933507170795,0.282650588235294,0.231084773060029,0.141701041666667,0,0.52300966,0.616407306818284,0.205883172474801
11,1,21.261,-0.043201,0.10644,0,0.342539760408044,0.73305814029133,256.64,243.0556,0.197230729166667,0.298699607329843,0.158525326370757,0.184933507170795,0.282650588235294,0.231084773060029,0.141701041666667,0,0.5226809,0.625279820955308,0.204033382829794
11,1,21.421,0.079532,0.073026,0,0.342539760408044,0.73305814029133,243.1289,238.7971,0.6542,0.6755,0.6335,0.6517,0.3734,0.231084773060029,0.0508,0,0.48550934,0.87882242725933,0.196886840677286
11,1,23.155,0.032069,0.053686,0,0.342539760408044,0.73305814029133,252.1956,248.2578,0.197230729166667,0.298699607329843,0.158525326370757,0.184933507170795,0.282650588235294,0.231084773060029,0.141701041666667,0,0.5226809,0.639320768109252,0.204572386225686
11,1,155.62,-0.37973,1.5456,0.2612,0.342539760408044,0.73305814029133,290.9689,270.3533,0.1027,0.1719,0.0518,0.0782,0.2402,0.2672,0.2129,0,1.526803,1.29050174997043,2.08178615136894
11,1,207.83,-1.5907,2.7789,0.4408,0.342539760408044,0.73305814029133,301.88,277.3311,0.0943,0.1835,0.0467,0.0755,0.2435,0.2665,0.2078,0,2.6094928,2.01639020035439,2.39882161330027
11,1,189.69,-2.2585,7.5841,1.4531,0.342539760408044,0.73305814029133,300.4867,285.3622,0.0671,0.2409,0.0344,0.0696,0.262,0.2255,0.1582,0,5.8542953,4.02114243997331,5.69244237437101
11,1,248.46,-3.6849,9.7136,1.6939,0.342539760408044,0.73305814029133,301.2333,286.4644,0.0626,0.2546,0.032,0.0687,0.2651,0.2178,0.1455,0,7.0431137,5.12111068118501,5.89558061815567
12,6,174.65,-1.3964,4.4982,0.3122,0.320320469099243,0.724138793701003,280.632378438228,285.3333,0.1078,0.226,0.0571,0.094,0.2768,0.2781,0.2005,0,1.7176607,1.24067390785706,1.12968209798476
12,6,196.27,-1.0602,3.8813,0.8163,0.320320469099243,0.724138793701003,306.0156,286.6956,0.085,0.2194,0.0437,0.0793,0.2654,0.2469,0.1757,0,3.3596478,2.93143370791249,3.48007812844292
12,6,261.38,-0.23669,3.9968,1.0082,0.320320469099243,0.724138793701003,306.7156,289.9156,0.0771,0.2184,0.0419,0.0747,0.2554,0.238,0.1602,0,4.103362,3.7744702812361,3.64666864017614
12,6,143.52,-0.66606,3.611,1.1796,0.320320469099243,0.724138793701003,305.3222,291.1867,0.0731,0.2238,0.0397,0.0726,0.2563,0.2358,0.154,0,3.686987,2.94955237447185,5.12263142104344
12,6,231.14,-1.1867,4.2475,1.2061,0.320320469099243,0.724138793701003,298.8867,283.7178,0.198057804232804,0.293408597883598,0.163672486772487,0.187981324503311,0.275234880636605,0.224411901306241,0.132309259259259,0,4.3938613,2.71170242129679,5.88234761018551
12,6,203.4,-0.40853,3.3574,1.151,0.320320469099243,0.724138793701003,307.0156,290.5533,0.0668,0.2413,0.0347,0.0705,0.2734,0.2347,0.1432,0,4.2383933,4.02476862753029,5.19903025856612
12,6,189.51,-0.37423,3.1394,1.0592,0.320320469099243,0.724138793701003,301.3222,285.56,0.0627,0.2296,0.0335,0.0655,0.2624,0.2268,0.1365,0,3.3647316,3.6467961189117,3.3535401606514
12,6,152.39,-0.46339,2.9483,0.9224,0.320320469099243,0.724138793701003,294.8644,278.6075,0.0588,0.2149,0.0318,0.0615,0.251,0.2168,0.1285,0,2.935305,2.83183653324797,3.09337766116852
12,6,112.43,-0.32016,3.0837,0.8408,0.320320469099243,0.724138793701003,294.0756,277.5867,0.0584,0.2025,0.0302,0.0601,0.2447,0.2166,0.123,0,2.252151,2.09051150080827,2.35123184019162
12,6,123.22,-0.15796,2.7109,0.6306,0.320320469099243,0.724138793701003,294.0267,279.8778,0.0627,0.1983,0.0338,0.0638,0.2417,0.2194,0.1259,0,2.1494718,1.94406593872728,2.28977024274242
12,6,97.149,0.37959,1.9953,0.4449,0.320320469099243,0.724138793701003,292,280.1911,0.0672,0.1929,0.0348,0.0645,0.242,0.2214,0.1331,0,1.733181,1.39085770771041,1.82414624701622
12,6,71.398,0.18333,1.34,0.2122,0.320320469099243,0.724138793701003,284.7914,276.4489,0.0692,0.1919,0.0352,0.0643,0.2446,0.2221,0.1372,0,1.0926843,0.892018696011949,0.838138367700803
12,6,86.624,0.19336,0.91457,0.3408,0.320320469099243,0.724138793701003,286.4467,273.6956,0.0784,0.1675,0.0428,0.0677,0.2321,0.2302,0.1393,0,1.1156291,0.921748517934473,0.908428181664246
12,6,59.985,0.25587,0.40027,0.1306,0.320320469099243,0.724138793701003,273.0171,267.146596712018,0.0808,0.1685,0.0432,0.0683,0.231,0.2341,0.1426,0,0.62104523,0.572256741733239,0.546795224911398
12,6,68.996,0.15503,0.34635,0.1449,0.320320469099243,0.724138793701003,274.7133,265.9,0.0784,0.1469,0.0415,0.0609,0.2127,0.2204,0.1466,0,0.6016107,0.656451304025135,0.447590404121666
12,6,59.844,0.06415,0.30911,0.1673,0.320320469099243,0.724138793701003,272.6178,262.8267,0.0901,0.1553,0.0471,0.0698,0.2198,0.2368,0.1533,0,0.54259497,0.696433362516667,0.396425081389957
12,6,35.264,0.20412,0.27014,0.1327,0.320320469099243,0.724138793701003,270.0089,264.6533,0.0961,0.1634,0.0486,0.0745,0.2288,0.2355,0.1567,0,0.5257688,0.669891944858609,0.224382198495006
12,6,29.859,0.27285,0.20719,0.1429,0.320320469099243,0.724138793701003,259.32,255.5714,0.0923,0.1553,0.046,0.0715,0.2194,0.224411901306241,0.1491,0,0.52540576,0.689426486141928,0.208145490494211
12,6,31.638,0.56455,0.27683,0,0.320320469099243,0.724138793701003,263.1956,258.4378,0.198057804232804,0.293408597883598,0.163672486772487,0.187981324503311,0.275234880636605,0.224411901306241,0.132309259259259,0,0.5201589,0.620784279748265,0.211411940472837
12,6,22.807,0.54053,0.19775,0,0.320320469099243,0.724138793701003,256.7022,246.8178,0.198057804232804,0.293408597883598,0.163672486772487,0.187981324503311,0.275234880636605,0.224411901306241,0.132309259259259,0,0.51983,0.631203101395847,0.204517374849566
12,6,26.089,0.4175,0.2374,0,0.320320469099243,0.724138793701003,242.2911,239.064,0.6128,0.6172,0.6162,0.6178,0.3148,0.224411901306241,0.0399,0,0.48550934,0.880037592626213,0.198799596301776
12,6,25.802,0.52106,0.25377,0,0.320320469099243,0.724138793701003,252.9711,249.9911,0.198057804232804,0.293408597883598,0.163672486772487,0.187981324503311,0.275234880636605,0.224411901306241,0.132309259259259,0,0.51983,0.638389700002776,0.205772368650243
12,6,27.269,0.20862,0.25191,0,0.320320469099243,0.724138793701003,247.5289,243.8578,0.198057804232804,0.293408597883598,0.163672486772487,0.187981324503311,0.275234880636605,0.224411901306241,0.132309259259259,0,0.51983,0.672617831169278,0.205773197679242
12,6,24.734,0.63693,0.16434,0,0.320320469099243,0.724138793701003,252.2067,246.5289,0.198057804232804,0.293408597883598,0.163672486772487,0.187981324503311,0.275234880636605,0.224411901306241,0.132309259259259,0,0.51983,0.6442971983181,0.205217293151553
12,6,167.51,0.39764,0.86069,0.2143,0.320320469099243,0.724138793701003,288.7711,272.5622,0.104,0.1643,0.0546,0.0824,0.2253,0.2472,0.1818,0,1.3472804,1.26301436139068,1.44357992886498
12,6,207.83,-0.34155,1.8436,0.3939,0.320320469099243,0.724138793701003,297.8156,276.9978,0.0997,0.1806,0.0515,0.082,0.2393,0.2565,0.1882,0,2.1441114,1.82987109146242,2.28163210900519
12,6,223.87,-1.351,2.9527,0.5959,0.320320469099243,0.724138793701003,301.0978,274.3467,0.0936,0.1967,0.0481,0.08,0.2499,0.2553,0.1819,0,2.9278042,2.37044473049587,2.77776228464269
12,6,164.71,-1.1153,3.1419,0.6531,0.320320469099243,0.724138793701003,297.5933,273.8822,0.0895,0.2065,0.0464,0.0791,0.2561,0.2488,0.1725,0,3.0177712,2.07155304840292,3.27578213642289
12,6,236.31,-1.2027,4.5161,1.0653,0.320320469099243,0.724138793701003,300.7244,285.7511,0.0776,0.2217,0.0409,0.0747,0.2601,0.2353,0.1498,0,4.014954,3.59426353634836,3.610916238674
12,6,249.45,-0.9786,5.8192,1.3571,0.320320469099243,0.724138793701003,303.6578,288.7156,0.0684,0.2405,0.036,0.0711,0.2681,0.2315,0.1385,0,5.3919325,4.51607849779885,5.50252376199993
12,6,189.69,-0.94508,5.1546,1.651,0.320320469099243,0.724138793701003,298.9578,284.2867,0.0607,0.2539,0.0315,0.068,0.274,0.2206,0.1243,0,5.246354,4.41616842433436,5.81209547203625
12,6,248.46,-1.0859,5.8203,1.9163,0.320320469099243,0.724138793701003,299.6711,285.3244,0.0559,0.2623,0.0292,0.0656,0.2765,0.2088,0.112,0,6.3460884,5.48849365693025,5.91994611700209
12,6,257.36,-0.21269,5.1346,1.5347,0.320320469099243,0.724138793701003,307.6111,286.38,0.0591,0.2685,0.0313,0.0676,0.2853,0.2161,0.1188,0,4.991296,5.40964158671482,5.55260907867918
12,6,166.46,-1.0536,5.0359,1.4959,0.320320469099243,0.724138793701003,299.3156,286.38,0.0614,0.269,0.0325,0.0693,0.288,0.2202,0.12,0,5.2542114,4.158367103284,5.62201900225464
12,6,173.07,-0.65109,4.1956,1.1571,0.320320469099243,0.724138793701003,299.2667,286.7778,0.0585,0.2584,0.0316,0.0694,0.282,0.2128,0.105,0,4.5127296,4.03504834687161,5.20456254022115
12,6,179.4,-0.39704,4.5102,1.1857,0.320320469099243,0.724138793701003,297.6244,285.3889,0.0568,0.248,0.0313,0.0667,0.2754,0.2114,0.1047,0,4.085882,4.01345646275907,5.14382070140519
12,6,171.95,-1.2389,4.269,1.1306,0.320320469099243,0.724138793701003,294.0644,280.6289,0.0568,0.2443,0.0311,0.0648,0.2747,0.2157,0.1045,0,3.8778787,3.66720808247505,4.8286421753878
12,6,178.31,-0.19966,4.3195,1.1102,0.320320469099243,0.724138793701003,295.6089,282.3622,0.0566,0.2324,0.0315,0.0625,0.2696,0.2182,0.1044,0,3.9537055,3.60856178624,4.56698204140907
12,6,181.53,-0.49977,4.2432,1.0143,0.320320469099243,0.724138793701003,296.8067,283.2156,0.0593,0.2239,0.0315,0.0627,0.2713,0.2236,0.1131,0,3.487966,3.39210060595133,3.45315447737575
12,6,183.53,-0.45409,3.6433,0.9429,0.320320469099243,0.724138793701003,296.8689,282.6467,0.0607,0.2193,0.0322,0.0626,0.2723,0.2274,0.1202,0,3.3692315,3.23272635618079,3.25665236863876
12,6,121.96,-0.40072,2.4028,0.7755,0.320320469099243,0.724138793701003,291.3511,277.54,0.0625,0.2117,0.0331,0.0627,0.2685,0.2288,0.1226,0,2.0228174,2.04436095499555,2.38513260786307
12,6,110.2,-0.24159,1.9855,0.3959,0.320320469099243,0.724138793701003,288.1378,276.4889,0.065,0.2037,0.0342,0.0633,0.2651,0.2326,0.1253,0,1.5822852,1.43981763483285,1.18728694052315
12,6,73.814,0.095631,0.93689,0.3429,0.320320469099243,0.724138793701003,283.7089,270.7267,0.0695,0.1957,0.0364,0.0639,0.2629,0.2458,0.1322,0,1.1165297,0.89159813863857,0.858013227267945
12,6,67.207,0.37875,0.70792,0.3122,0.320320469099243,0.724138793701003,283.6378,267.42,0.075,0.1724,0.0387,0.0627,0.2375,0.2453,0.1404,0,0.9097048,0.768626599120452,0.818954104773568
12,6,91.328,0.078629,0.53838,0.2245,0.320320469099243,0.724138793701003,279.4667,264.7533,0.0818,0.1626,0.042,0.0661,0.236,0.2544,0.1551,0,0.84303826,0.768443109673414,0.717683207806796
12,6,52.243,0.50623,0.37069,0.2,0.320320469099243,0.724138793701003,277.9244,269.5467,0.0862,0.16,0.0413,0.0678,0.2372,0.259,0.162,0,0.6247475,0.716225125607787,0.51043658875405
12,6,39.447,0.414,0.34789,0.1653,0.320320469099243,0.724138793701003,277.6822,274.1311,0.0927,0.163,0.0458,0.071,0.2369,0.2488,0.1536,0,0.59592736,0.71749895249349,0.439288934474647
12,6,132.23,-0.0036437,0.62204,0.1837,0.320320469099243,0.724138793701003,292.06,269.4867,0.1022,0.162,0.0534,0.0802,0.2337,0.224411901306241,0.1886,0,1.4314964,1.16090832199357,2.10270537592835
12,6,166.1,0.36334,0.75621,0.1816,0.320320469099243,0.724138793701003,288.6889,270.1333,0.1088,0.171,0.0571,0.0857,0.2387,0.2466,0.183,0,1.2976272,1.22441364849555,1.41623258448173
12,6,143.61,0.44892,2.4262,0.3163,0.320320469099243,0.724138793701003,306.7378,275.5133,0.1068,0.186,0.0553,0.0857,0.2581,0.2629,0.1984,0,2.289115,1.58698871868453,2.28373057468829
12,6,195.63,-0.45849,4.5944,0.5327,0.320320469099243,0.724138793701003,307.9244,284.1911,0.0979,0.1992,0.0519,0.0843,0.2626,0.2659,0.1898,0,3.0579066,2.23728012697885,2.23688961795897
12,6,217.72,-1.4508,3.9698,0.9286,0.320320469099243,0.724138793701003,303.8133,282.24,0.0876,0.2145,0.0465,0.0796,0.2694,0.2564,0.1727,0,3.8952394,3.01477312154485,3.58876883253995
12,6,226.91,-2.3042,6.447,1.0857,0.320320469099243,0.724138793701003,299.5089,283.5978,0.0743,0.2255,0.0393,0.0733,0.2674,0.2398,0.1451,0,4.2878327,3.59787808760844,3.64229339809126
12,6,202.5,-2.2145,6.3407,1.602,0.320320469099243,0.724138793701003,296.8933,286.2533,0.0656,0.2346,0.0343,0.0698,0.2648,0.2226,0.1265,0,5.8226533,4.145472198679,5.86156101340008
12,6,224.85,-1.9179,7.0401,1.7571,0.320320469099243,0.724138793701003,300.8911,284.3067,0.0608,0.2842,0.0331,0.0724,0.3033,0.2211,0.1189,0,6.7644167,5.27295903981463,5.95589437930724
12,6,163.89,-1.4973,6.8132,1.7286,0.320320469099243,0.724138793701003,298.5778,287.2667,0.0577,0.2904,0.0327,0.0705,0.3083,0.2211,0.1187,0,5.9371767,4.45957424733063,5.55400805739828
12,6,213.19,-2.0289,7.3884,1.8122,0.320320469099243,0.724138793701003,294.5578,284.0222,0.0566,0.3028,0.0317,0.0734,0.3123,0.2217,0.1097,0,6.559967,5.22499801204321,5.89354188016895
12,6,232.66,-0.80268,5.6325,1.7714,0.320320469099243,0.724138793701003,302.7756,288.0578,0.0561,0.2918,0.0295,0.0697,0.2974,0.2135,0.1036,0,6.4557123,5.58894824918847,5.87907118909926
12,6,173.12,-1.0363,5.6952,1.6204,0.320320469099243,0.724138793701003,300.48,284.5667,0.0557,0.2781,0.0296,0.0677,0.2935,0.2118,0.1054,0,6.081413,4.60090499027421,5.75139094370524
12,6,236.3,-0.86835,5.1494,1.2837,0.320320469099243,0.724138793701003,300.9578,284.5133,0.0647,0.2664,0.0348,0.0712,0.2938,0.2202,0.118,0,5.3277564,4.80724793974636,5.48008123455144
12,6,149.8,-0.47373,4.1587,1.0551,0.320320469099243,0.724138793701003,295.2022,278.68,0.0662,0.2555,0.0359,0.0708,0.2877,0.2195,0.1196,0,3.397614,3.27797505598303,3.44362912459158
12,6,180.66,-0.07082,3.7755,1.0918,0.320320469099243,0.724138793701003,299.9444,286.4667,0.0627,0.23,0.0331,0.0654,0.273,0.2184,0.1204,0,3.6039174,3.60802980546194,3.66150410866486
12,6,168.88,-1.0461,3.4923,0.8673,0.320320469099243,0.724138793701003,294.34,280.4378,0.0632,0.2226,0.0323,0.0638,0.2708,0.2277,0.1264,0,3.3989818,2.90811751170247,3.26900204207879
12,6,163.23,-0.20077,2.9082,0.8184,0.320320469099243,0.724138793701003,299.8422,282.3822,0.0692,0.2207,0.0362,0.0666,0.2744,0.2363,0.1318,0,2.9872067,2.77927359407293,3.12627844320813
12,6,140.07,0.34026,1.9542,0.7082,0.320320469099243,0.724138793701003,291.7289,280.8511,0.071,0.2133,0.0369,0.0664,0.2705,0.2314,0.1298,0,2.1805222,2.09114906646174,2.61235893751878
12,6,125.06,0.314,1.9053,0.4,0.320320469099243,0.724138793701003,289.5911,280.8133,0.0739,0.2001,0.0384,0.0669,0.2614,0.226,0.1269,0,1.5293719,1.50237525579085,1.5334477107328
12,6,76.228,-0.039175,0.71789,0.3224,0.320320469099243,0.724138793701003,282.5,267.146596712018,0.0783,0.1935,0.0407,0.068,0.2592,0.2296,0.1279,0,0.944678,0.8613201967723,0.821536805671272
12,6,75.665,0.7575,0.45703,0.3163,0.320320469099243,0.724138793701003,280.7911,274.6689,0.091,0.1929,0.0464,0.0763,0.2601,0.2393,0.151,0,0.9133129,0.783445820249755,0.797236523756054
12,6,70.379,0.44283,0.37743,0.2367,0.320320469099243,0.724138793701003,288.8956,270.5356,0.0996,0.1967,0.0496,0.0796,0.2759,0.257,0.1636,0,1.0409824,0.873106331104985,1.02668356527533
12,6,49.632,0.1722,0.41831,0.2327,0.320320469099243,0.724138793701003,279.2725,265.76,0.1037,0.1939,0.0501,0.08,0.2726,0.2666,0.1664,0,0.6823472,0.696570793305219,0.607408933701382
12,6,48.193,0.22246,0.25111,0.2163,0.320320469099243,0.724138793701003,270.6822,264.4933,0.1097,0.1935,0.0548,0.0869,0.2575,0.2421,0.1546,0,0.53478414,0.627648608624646,0.349771334769304
12,6,36.226,0.060014,0.24166,0.2041,0.320320469099243,0.724138793701003,272.16,259.9956,0.1245,0.2066,0.0618,0.0938,0.2736,0.2533,0.155,0,0.539026,0.668878657598273,0.239697543926264
12,6,22.375,0.36952,0.11876,0.5347,0.320320469099243,0.724138793701003,270.0756,262.3067,0.1331,0.2181,0.0658,0.1005,0.2825,0.2517,0.1545,0,0.63245463,0.735838826775408,0.24283206785952
12,6,29.603,0.17976,0.22323,0.5041,0.320320469099243,0.724138793701003,271.1156,264.1622,0.1291,0.2105,0.0667,0.0983,0.272,0.2386,0.1433,0,0.6225975,0.738240868303594,0.246315338023436
12,6,21.152,0.29824,0.20111,0.5082,0.320320469099243,0.724138793701003,265.6267,257.7889,0.1246,0.2001,0.0639,0.0961,0.2562,0.2298,0.1339,0,0.626272,0.716761434634196,0.235068618490181
12,6,13.858,0.69763,0.11142,0.098,0.320320469099243,0.724138793701003,255.3867,245.4625,0.198057804232804,0.293408597883598,0.163672486772487,0.187981324503311,0.275234880636605,0.224411901306241,0.132309259259259,0,0.51983,0.659848637736469,0.203003574637281
13,7,161.07,0.085205,1.1052,0.4449,0.516102181379829,0.875232631411525,286.7222,277.1089,0.0801,0.1732,0.0424,0.0651,0.1967,0.193,0.1123,0,1.694165,1.53465007446886,1.46013307033921
13,7,136.75,0.1063,1.4912,0.6755,0.516102181379829,0.875232631411525,296.9644,281.1,0.0691,0.1568,0.0318,0.0543,0.2075,0.2063,0.1295,0,2.2830355,1.75925870143976,2.80929543313631
13,7,189.87,-0.72021,3.0549,1.3857,0.516102181379829,0.875232631411525,303.5733,288.5622,0.0638,0.1743,0.0295,0.0551,0.2242,0.2136,0.1266,0,3.7533677,3.28233326782172,5.679134125431
13,7,206.07,-1.9195,4.4232,3.2286,0.516102181379829,0.875232631411525,295.0556,282.0978,0.0424,0.2309,0.0215,0.0547,0.2517,0.1821,0.0851,0,5.1180854,5.11821729912098,5.96210944446962
13,7,216.06,-2.1957,5.045,2.7714,0.516102181379829,0.875232631411525,293.0156,284.7756,0.0327,0.2654,0.0166,0.051,0.2629,0.1639,0.067,0,6.291054,5.69680416153284,8.10281850627721
13,7,185.81,-2.524,5.98,3.1143,0.516102181379829,0.875232631411525,290.0444,283.3343,0.0288,0.2805,0.0148,0.0486,0.2619,0.1522,0.0582,0,6.0485163,5.21897730210518,8.4664086466921
13,7,200.31,-2.1729,5.964,3.5653,0.516102181379829,0.875232631411525,292.2533,283.3467,0.027,0.3383,0.0245,0.0448,0.2962,0.1675,0.0621,0,6.3770084,5.24859305440746,8.7684113038393
13,7,154.05,-2.1541,6.0362,4.9041,0.516102181379829,0.875232631411525,291.8933,269.381780263158,0.0222,0.3407,0.0155,0.0438,0.2967,0.1653,0.0573,0,4.810561,3.68496291302162,4.80156192140192
13,7,202.19,-2.0588,5.6381,3.7857,0.516102181379829,0.875232631411525,287.2844,282.1267,0.0214,0.361,0.0138,0.0443,0.3073,0.1606,0.0539,0,5.0872254,5.03682444152058,7.98439029808814
13,7,195.57,0.27328,3.693,4.398,0.516102181379829,0.875232631411525,294.1911,287.6711,0.0206,0.3617,0.0128,0.0438,0.3074,0.1586,0.0547,0,5.2287397,4.588688423808,5.24637323906646
