site ID,crosval ID,sw,nee,gpp,lai,ave,amp,lst_day,lst_night,brdf1,brdf2,brdf3,brdf4,brdf5,brdf6,brdf7,lc,XGBoost GPP,SVR GPP,RF GPP
1,1,279.49,-0.0052921,0.70887,0,0.263842441137109,0.820166921969533,273.88,270.6289,0.867,0.7599,0.8877,0.8871,0.2898,0.0653,0.0275,0,0.68883526,0.682592619975327,0.560701323079167
1,1,266.37,0.28297,0.43964,0,0.263842441137109,0.820166921969533,275.7978,271.1644,0.7658,0.6774,0.7815,0.7821,0.262,0.0688,0.0354,0,0.712811,0.619053977944216,0.610024307888411
1,1,227.22,0.23077,0.65064,0.4163,0.263842441137109,0.820166921969533,281.4156,273.4289,0.6646,0.5943,0.6767,0.6812,0.2285,0.0856,0.0436,0,1.6667883,0.696684887314625,1.46785573744588
1,1,229.33,0.40832,0.71982,0.3673,0.263842441137109,0.820166921969533,283.2644,272.8067,0.0821,0.1852,0.0287,0.0559,0.2123,0.1678,0.103,0,1.5057253,0.950822318718043,1.44639991398209
1,1,139.38,0.24484,1.239,0.402,0.263842441137109,0.820166921969533,280.9556,279.6733,0.0802,0.1841,0.0315,0.0561,0.214,0.167,0.1024,0,1.4599379,1.16721965078962,1.39440763958094
1,1,294.48,-1.0123,3.2667,0.9531,0.263842441137109,0.820166921969533,294.7356,286.8133,0.064,0.1969,0.0256,0.0523,0.2321,0.1819,0.0962,0,3.682061,3.42021256351855,3.77265882871324
1,1,211.35,-1.2381,3.7396,1.102,0.263842441137109,0.820166921969533,298.5422,289.4578,0.0593,0.2106,0.0231,0.0509,0.2454,0.1889,0.0952,0,4.55611,4.22650062724627,4.47652747970396
1,1,257.8,-2.3478,4.5288,1.5102,0.263842441137109,0.820166921969533,294.6289,285.8689,0.0518,0.2359,0.021,0.0502,0.2676,0.1974,0.0902,0,5.9746985,5.33491049358962,5.97565671198405
1,1,181.34,-2.1975,3.7826,1.3061,0.263842441137109,0.820166921969533,292.4622,289.1089,0.053,0.2492,0.0233,0.0539,0.2795,0.2035,0.089,0,5.4708595,4.22211809723174,5.42159076519104
1,1,130.72,-1.8978,2.8208,1.2367,0.263842441137109,0.820166921969533,284.4689,275.4267,0.0558,0.277,0.0222,0.0599,0.3004,0.2084,0.0917,0,2.9831412,3.02455514036198,3.16285192962097
